nez :  appendice; blair; blaire; blase; blaze; fer à souder; nase; naze; pif; quart de brie; reniflant; renifloir; tarbouif; tarin
net :  alleen; nou net; pas; slegs; so net; so pas; acabat; pur; gjin; né; neen; netwerk; circuit; boodschappennet
adolescente :  adolescenziale
ящик :  упаковка; коробка; голубой ящик
tele :  caja tonta
heffen :  beuren; lichten; tillen; innen; vorderen
白色 :  白
Wiktionary :  Wikiwörterbuch
avoir les crocs :  avoir faim; avoir la dalle
Schwinghebel :  Winkelhebel
fiche :  kaart; kaartje; penning
mouvoir :  actionner; bouger
abdomen :  bide; panse; ventre; bas-ventre; opisthosome
ablation :  amputation; aphérèse; exérèse; extirpation; rescision; retranchement; -tomie; affouillement; érosion
appareil :  apparat
bord à bord :  côte à côte
jetée :  barrage; brisant; brise-lames; digue; débarcadère; embarcadère; levée; môle
daube :  camelotte
pare-feu :  coupe-feu; barrière de sécurité; coupe-feu; firewall; garde-barrière
aucun :  nul; pas un; pas un; personne
adobe :  banco; adobo; tijolo cru
sterven :  doodgaan; overlijden; inslapen; ontslapen; heengaan
Gedanke :  Einfall; Idee
nerveusement :  fébrilement; énergiquement
heureusement :  avec bonheur; bien; prospérement; favorablement; élégamment
résistance :  conducteur ohmique; résistance électrique; résisteur; résistor
kandidaat :  applikant; gegadigde
bidden :  bided
tomenteux :  pubescent
maquette :  modèle; prototype; mal; model; toonbeeld; voorbeeld
фарватер :  судоходное русло
gerfaut :  faucon gerfaut
那 :  这
folder :  vouwblad
vacher :  aumaillier; bouvier; herdier
stof :  materie; materie; weefsel; doek; textiel; materie; leerstof; poeder; pulver
en vérité :  au vrai
gématrie :  guématrie
zoner :  errer
être faux comme un jeton :  être un faux jeton
abandonner :  céder; dépouiller; dessaisir; donner; laisser; abdiquer; s’avouer vaincu; baisser les bras; battre en retraite; caler; caner; capituler; céder; déclarer forfait; faire défection; s’incliner; jeter l'éponge; lâcher prise; laisser tomber; reculer; renoncer; se retirer
destinataire :  interlocuteur; récepteur
作 :  干
Zelle :  Kabine; Raum
vandaag :  heden; vandaag de dag
biais :  angledozer; bouteur; manièra
maçon :  bastisseire; murador; muraire
classification dirigée :  classification supervisée
bɔ̌kɔ́ :  bomɔ̌kɔ́
sixièmement :  sexto
simiens :  simiformes; simiiformes
malaisément :  difficilement
vertueusement :  exemplairement
commencer de :  commencer à
regarder :  jeter un coup d’œil; jeter un œil; poser les yeux
apud :  ad; coram; in; inter; prope
lombric :  ver de terre; ver de terreau; ver rouge; vèrm
mesure :  dimension; disposition; donnée; évaluation; mesurage
beenhouwer :  slager
intensif :  adverbe de degré; adverbe d’intensité
cheval :  canasson; carne; dada
fenêtre :  châssis
normal :  canonique; orthodoxal; habitual; natural; regular
chelou :  curieux; bizarre; étrange; louche; zarbi
buru :  berburu; memburu
énantiomère :  isomère; optique; antipode; optique; isomère; énantiomorphe
apologie :  verdediging; verweerschrift
leidinggevende :  leider; hoofd; baas; chef
martes :  terza feira; luns; mércores; meles
fort :  forteresse; potent; vigorós
ununhexium :  éka-polonium; livermorium; UICPA; livermorium; eka-polonium
bomɔ̌kɔ́ :  bɔ̌kɔ́; bɔ̌kɔ́; bompenzá
aboco :  alfabeto
rien :  chipette; keutchi; macache; mes couilles; mes genoux; nada; nib; nibergue; niet; peau de zob; que dalle; que pouic; que tringle; qu’tringle; walou; bagatelle; broutille; camelote; gnognote; pas grand-chose; pas grand yak; petite bière; ce n’est pas de la petite bière; pipi de chat; roupie de sansonnet; trois fois rien; vétille
dieu :  créateur; déité; démiurge; divinité; idole; seigneur; deïtat; divinitat
billion :  mille milliards; million de millions; téra-
юла :  волчок
univoque :  injectif
skin :  présentation
mevrouw :  vrouw; dame; wijf
oncle :  mononcle; tonton
tuma :  waati
rocín :  caballo; jamelgo; matalón; penco; jaco; cabalgadura; ignorante; tosco; rudo
spécifiquement :  particulièrement
inwoner :  ingezetene
bonbon :  confiserie; sucrerie; praline
하다 :  행하다; 삼다; 만들다; 그러다
kunsigi :  kunsi
bourde :  barille
par ailleurs :  également; à part cela
malchanceux :  badlucké
ook :  eveneens
soutenu :  formel
oor :  agter; bo; in; na; van
dosage :  mesure; titrage
Dutch :  Netherlandish; Netherlandic; Netherlands; Dutchman; Dutchwoman; Netherlander; Netherlandish
撞 :  碰
pine :  pine tree; pinewood
tila :  tilatila
à tout bout de champ :  constamment; sans arrêt; sans cesse; toujours
gros :  énorme; épais; gigantesque; maous; mastar; bouffi; boursouflé; renflé; gênant; mal élevé; Volumineux
supérieurement :  excellemment; extrêmement; formidablement; merveilleusement; prodigieusement; remarquablement; superlativement; suprêmement
jais :  jayet; noir
Esperanto :  internacia lingvo
immer :  altoos; altijd; steeds
misonéiste :  néophobe
au loin :  dans le lointain
lapsus :  přeřeknutí
有 :  具有; 领有
after :  après; après-party
conséquemment :  après
bombe H :  bombe à fusion; bombe à hydrogène; bombe thermonucléaire
language :  lingo; tongue
७ :  सात
carre :  carse; angle
chanson :  toune
bicyclette :  bécane; bécyque; biclou; bicloune; bicyq; petite reine; vélo; vélocipède; chalaca; ciseaux; retourné acrobatique
schlagen :  zuhauen; zustoßen; bezwingen; triumphieren; übertrumpfen; rausschmeißen; fällen; hauen; schlägern; pochen
werk :  arbei; arbeid; loop; heede
kluis :  brandkast; safe; kluisgat
paix :  concorde; pacte
poireau :  attente
argus :  mercuriale
希 :  希望
flaco :  esquelético; delgado; famélico
monoïque :  ambisexué
puma :  cougar; lion des montagnes; coguaro; leone di montagna
lekker :  aangenaam; behaaglik; heerlik; delicieus; smakelijk; heerlijk; goed; behaaglijk; prettig; leuk; fijn; prettig
飲む :  吸う; 服用する; 喫煙する; 抜く; 驚く; 騙す
tun :  machen; antun; setzen; legen; stellen; platzieren; vortäuschen; täuschen; vorgeben
je :  jemals; überhaupt; jeweils; pro; zye
tuf :  efluvi; exhalació; ferum
défenderesse :  défenseure; défenseuse
astronef :  spationef
explicitement :  clairement
jo :  bâton moyen; jun; jou; je; io; ego; ano
inutilement :  en vain; stérilement; vainement
stinken :  müffeln; meuren; rieken
cancer :  crabe; carabus; tumor; ulcus
arts :  dokter; dokter; geneesheer; medicus; heelmeester
dessin :  crayon; fusain; pastel; pierre noire; sanguine; sépia
barre :  fer; rond; carré; plat
volgend :  aankomend; aanstaand
enkele :  enige; ’n paar; party; sommige
griffe :  serre
plumitif :  folliculaire; gratte-papier; plumigère
rucher :  abeiller; abeillier
breton :  cheval breton
sur la brune :  à la brunante; crépuscule; entre chien et loup
schenden :  beschadigen; verminken; bevlekken; bedoezelen; aantasten; onteren
sans plus :  sans plus ni moins
bang :  narguilé; pipe à eau; masloc; fuck
copieusement :  abondamment
galette :  crêpe de blé noir; oseille; blé; galeton
bank :  bangku; sıra; tezgâh
kaman :  kamankan
anarchie :  regeringloosheid
dolo :  polio
computerprogramma :  software; programmatuur
béant :  avide
conditions internationales de vente :  CIV; Incoterms
opium :  noir
jɛ :  jɛxisa
Malon :  Malaisie; Malonte
cercle :  rond; cénacle; rodona
délétère :  méphitique; néfaste; nocif; nuisible; préjudiciable; toxique
achten :  achting hebben voor; achting toedragen; geloven; hoogachten; van mening zijn; vinden
brute :  brutal
dauber :  dénigrer; fouetter; ne pas sentir la rose; puer; schlinguer; schmouter
unitaire :  socinien
pendage :  inclinaison; pente; déclivité
puslèu :  preferiblament
филантроп :  благотворитель
creditcard :  kredietkaart
transitif :  relationnel; transible
studente :  studianti; alunno
haltère :  poids
glumelle :  palea
lambrusque :  vigne sauvage
rrom :  tsigane; tzigane
方 :  人
dépravation :  corruption; perversion
à gauche :  à sénestre; à tribord; côté jardin
gang :  korridor; hal; vestibule; doorgang; overgang; stroom; loop; tred; komen en gaan; beweging; werking; functioneren; schotel; gerecht; voortgang; ontwikkeling; schroefdraad
fauteuil :  armstoel; leunstoel; luie stoel
de charme :  érotique; de boules; de couilles; de cul; porno; pornographique
magnifiquement :  beaucoup
écrouissement :  écrouissage
officiellement :  expressément; formellement
givré :  bleu; cyan
tranche-montagne :  fendant
breach :  break; rupture
des :  de chez; adesea
den :  denneboom; masboom; pyn; lair; denneboom; mastboom; pijn; pijnboom; abou di; bou di; na; pa
limac :  limauc; limauca; milhauca
dopage :  doping
charme :  agrément; appas; attrait; grâce
lanza :  rejón; garrocha; pica; alabarda; bichero; venablo; lanceta; aguijada; chuzo; palo; pertiga; vara; asta; timón; lanza castellana; soldado; mercenario
cinétique :  kinétique; kinésique
existence :  vie
adsorption :  adhésion
sodium :  natrium
ébène :  noir
malen :  vermalen; verbrijzelen; draaien; kolderen; raaskallen; ijlen
penseur :  méditatif; philosophe
Afrique :  continent noir
pan :  basque; morceau; partie; pano; meer; pot
troisième :  tiers
célèbre :  connu; fameux; illustre; populaire; renommé
aimantin :  magnet; aimant
caravane :  camping-car
somme toute :  à tout prendre; au bout du compte; en fin de compte; en somme; en tout et pour tout; tout compte fait
température de fusion :  point de fusion
hassen :  verabscheuen; mobben
remettre :  rendre
aisselle :  creux; axillaire
kom :  bassin; bekken; bowl; schaal; stroomgebied; vont; vijver
pomme :  tête; visage
kop :  lei; holle
kot :  kocur; kotek
яхонт :  рубин; сапфир
flabelliforme :  flabellé
maladie :  affection; pathologie
ka :  što; ča; ktera
ko :  tko; kdo
imbitable :  impigeable
noisette :  aveline; noix de coudre; tête de moineau
gemeenschappelijk :  gezamenlijk; collectief
végétal :  plante
surgénération :  surrégénération
ferret :  briquet
courage :  bravoure; cran; hardiesse; vaillance
ziekenhuis :  hospitaal
aveuglément :  au hasard; sans réflexion; à l’aveugle; à l’aveuglette; à tâtons
goupil :  renard
юноша :  младеж; момък; млад; човек; парень; пацан; малый; юнота
de toutes parts :  de part et d’autre; de tous côtés
cinquième :  quint
fiole :  matras
éthylotest :  alcootest; alcotest; ballon
Fischteich :  Teich
bila :  kapan; bilamana; yxa
presbytery :  parsonage; rectory; vicarage
wollen :  wünschen
habitant :  citoyen; résident; inhabitant
rhombododécaèdre :  dodécaèdre rhombique; dodécaèdre rhomboïdal; granatoèdre
vêtement :  fringues; habit; habillement; linge
infuser :  décocter
moment :  estona; ogenblik; oogwenk; tel; tijdstip; wip; wijl; koppel; brieu; estona; passada; chwila; momang; ögonblick; okamžik; chvíle
feirr :  faire; fouere; anjevine
samenstelling :  structuur; bouw
tabac :  herbe à Nicot; herbe angoumoise; nicotiane; herbe catherinaire; herbe à la reine
Erbe :  Erbschaft
bogue :  oignon; toquante
pet :  bombus; caisse; flatulence; flatuosité; gaz; perle; perlouse; prout; vents; bédo; joint; pétard; tarpé; baret; kapje; muts; hersens; szlug; papieros
salpicón :  coqueto; picadillo; adobo
pen :  balpen; ballpoint; vulpen; pin; as; stang; tap; stift; stekker; steker; contactstop; skjønn; vakker
mucca :  vacca
sɔni :  sɔnin
Minderheit :  Minorität
parer :  orner; préparer; contrer; s'opposer
overmaking :  overschrijving; overboeking; giro
circuit de refroidissement primaire :  circuit primaire
verme :  baco
armée :  arme; force; force navale; force terrestre; force d’intervention; drapeau
dringen :  banen; drukken; duwen; opzijdrukken; wegdrukken; opzijduwen; wegduwen
gebruikelijk :  gewoon; algemeen; gangbaar; normaal; ordinair; standaard
amuser :  récréer; distraire
de préférence à :  par préférence à
graven :  delven
plutonique :  plutonien
spectacle solo :  seul en scène
фильтр :  очиститель
Vietnamien :  niac; niakoué; Viet
房子 :  maison; maison; 房屋; 屋子
brèche :  ouverture; trou; trouée
economisch :  staathuishoudkundig; doelmatig; spaarzaam; zuinig
Status :  Zustand
hangar :  airplane hangar; vliegtuigloods
imparisyllabique :  imparisyllabe
pakket :  pak; pak; pakje; stel; groep; partij; package; softwarepakket; leerpakket; programma
fiévreusement :  fébrilement
vu que :  attendu que; au vu de; puisque
tête-bêche :  cheval de bois; volteface; volte-face
meter :  colocar; pôr
le :  lecʼh; flina; smila
airelle :  canneberge; cannebery; atoca; ataca; bleuet
lingerie :  biancheria intima femminile
diferir :  diferenciar-se; aplazar
fiancée :  hibou
rex :  chat astrakan; compos; dominus; imperator; magister; princeps; rector; imperator; tyrannus
là :  lì
rek :  plank; schap; stellage; veerkracht; elasticiteit; rekbaarheid; uitrekking; kalkulá; hrdina
franc :  libre; taxé; honnête; sincère; pur; marqué; complet; entier; plein
sodomiser :  endoc'sser; enculer; pédiquer; emmancher; empaler; empaffer; empapaouter; empétarder; emproser; encaldosser; endauffer; enfifrer; entuber; enviander; taper dans le tas de charbon; empapaouter son moule à cake; faire un swing au deuxième trou; rouler à contre-sens; embourber le 4x4; mazouter le pingouin; téléphoner aux Congolais; défoncer la boite à cachous; mettre dans le petit; faire goûter sa terre jaune; ramasser des marrons; ramasser des épingles; se faire ramoner le couloir à lentilles; se faire déboiter la rondelle
opdracht :  mandaat; last; lastgeving; taak; werk; bestelling; karwei; last; order; oefening; manoeuvre; exercitie
conjugaison :  union; réunion
isolement :  solitude; escapisme; isolation
originairement :  à l’origine; primitivement; originellement
passagèrement :  en passant; momentanément; temporairement
